"GeneID","PathwayID","Symbol","ENSEMBL","Path","Genename"
"16971","path:mmu05010","Lrp1","ENSMUSG00000040249","05010","low density lipoprotein receptor-related protein 1"
"16973","path:mmu05010","Lrp5","ENSMUSG00000024913","04310","low density lipoprotein receptor-related protein 5"
"16974","path:mmu05010","Lrp6","ENSMUSG00000030201","04310","low density lipoprotein receptor-related protein 6"
"17380","path:mmu05010","Mme","ENSMUSG00000027820","04614","membrane metallo endopeptidase"
"17463","path:mmu05010","Psmd7","ENSMUSG00000039067","03050","proteasome (prosome, macropain) 26S subunit, non-ATPase, 7"
"17705","path:mmu05010","ATP6","ENSMUSG00000064357","00190","ATP synthase F0 subunit 6"
"17706","path:mmu05010","ATP8","ENSMUSG00000064356","00190","ATP synthase F0 subunit 8"
"17708","path:mmu05010","COX1","ENSMUSG00000064351","00190","cytochrome c oxidase subunit I"
"17709","path:mmu05010","COX2","ENSMUSG00000064354","00190","cytochrome c oxidase subunit II"
"17710","path:mmu05010","COX3","ENSMUSG00000064358","00190","cytochrome c oxidase subunit III"
"17711","path:mmu05010","CYTB","ENSMUSG00000064370","00190","cytochrome b"
"17716","path:mmu05010","ND1","ENSMUSG00000064341","00190","NADH dehydrogenase subunit 1"
"17717","path:mmu05010","ND2","ENSMUSG00000064345","00190","NADH dehydrogenase subunit 2"
"17718","path:mmu05010","ND3","ENSMUSG00000064360","00190","NADH dehydrogenase subunit 3"
"17719","path:mmu05010","ND4","ENSMUSG00000064363","00190","NADH dehydrogenase subunit 4"
"17720","path:mmu05010","ND4L","ENSMUSG00000065947","00190","NADH dehydrogenase subunit 4L"
"17721","path:mmu05010","ND5","ENSMUSG00000064367","00190","NADH dehydrogenase subunit 5"
"17722","path:mmu05010","ND6","ENSMUSG00000064368","00190","NADH dehydrogenase subunit 6"
"17762","path:mmu05010","Mapt","ENSMUSG00000018411","04010","microtubule-associated protein tau"
"17991","path:mmu05010","Ndufa2","ENSMUSG00000014294","00190","NADH:ubiquinone oxidoreductase subunit A2"
"17992","path:mmu05010","Ndufa4","ENSMUSG00000029632","00190","Ndufa4, mitochondrial complex associated"
"17993","path:mmu05010","Ndufs4","ENSMUSG00000021764","00190","NADH:ubiquinone oxidoreductase core subunit S4"
"17995","path:mmu05010","Ndufv1","ENSMUSG00000037916","00190","NADH:ubiquinone oxidoreductase core subunit V1"
"18033","path:mmu05010","Nfkb1","ENSMUSG00000028163","04010","nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105"
"18125","path:mmu05010","Nos1","ENSMUSG00000029361","00330","nitric oxide synthase 1, neuronal"
"18126","path:mmu05010","Nos2","ENSMUSG00000020826","00330","nitric oxide synthase 2, inducible"
"18174","path:mmu05010","Slc11a2","ENSMUSG00000023030","04142","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2"
"18176","path:mmu05010","Nras","ENSMUSG00000027852","04010","neuroblastoma ras oncogene"
"18706","path:mmu05010","Pik3ca","ENSMUSG00000027665","00562","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha"
"18707","path:mmu05010","Pik3cd","ENSMUSG00000039936","00562","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta"
"18708","path:mmu05010","Pik3r1","ENSMUSG00000041417","04012","phosphoinositide-3-kinase regulatory subunit 1"
"18709","path:mmu05010","Pik3r2","ENSMUSG00000031834","04012","phosphoinositide-3-kinase regulatory subunit 2"
"18710","path:mmu05010","Pik3r3","ENSMUSG00000028698","04012","phosphoinositide-3-kinase regulatory subunit 3"
"18795","path:mmu05010","Plcb1","ENSMUSG00000051177","00562","phospholipase C, beta 1"
"18796","path:mmu05010","Plcb2","ENSMUSG00000040061","00562","phospholipase C, beta 2"
"18797","path:mmu05010","Plcb3","ENSMUSG00000024960","00562","phospholipase C, beta 3"
"18798","path:mmu05010","Plcb4","ENSMUSG00000039943","00562","phospholipase C, beta 4"
"19055","path:mmu05010","Ppp3ca","ENSMUSG00000028161","04010","protein phosphatase 3, catalytic subunit, alpha isoform"
"19056","path:mmu05010","Ppp3cb","ENSMUSG00000021816","04010","protein phosphatase 3, catalytic subunit, beta isoform"
"19057","path:mmu05010","Ppp3cc","ENSMUSG00000022092","04010","protein phosphatase 3, catalytic subunit, gamma isoform"
"19058","path:mmu05010","Ppp3r1","ENSMUSG00000033953","04010","protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I)"
"19059","path:mmu05010","Ppp3r2","ENSMUSG00000028310","04010","protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type II)"
"19106","path:mmu05010","Eif2ak2","ENSMUSG00000024079","04141","eukaryotic translation initiation factor 2-alpha kinase 2"
"19164","path:mmu05010","Psen1","ENSMUSG00000019969","04310","presenilin 1"
"19165","path:mmu05010","Psen2","ENSMUSG00000010609","04330","presenilin 2"
"19166","path:mmu05010","Psma2","ENSMUSG00000015671","03050","proteasome subunit alpha 2"
"19167","path:mmu05010","Psma3","ENSMUSG00000060073","03050","proteasome subunit alpha 3"
"19170","path:mmu05010","Psmb1","ENSMUSG00000014769","03050","proteasome (prosome, macropain) subunit, beta type 1"
"19172","path:mmu05010","Psmb4","ENSMUSG00000005779","03050","proteasome (prosome, macropain) subunit, beta type 4"
"19173","path:mmu05010","Psmb5","ENSMUSG00000022193","03050","proteasome (prosome, macropain) subunit, beta type 5"
"19175","path:mmu05010","Psmb6","ENSMUSG00000018286","03050","proteasome (prosome, macropain) subunit, beta type 6"
"19177","path:mmu05010","Psmb7","ENSMUSG00000026750","03050","proteasome (prosome, macropain) subunit, beta type 7"
"19179","path:mmu05010","Psmc1","ENSMUSG00000021178","03050","protease (prosome, macropain) 26S subunit, ATPase 1"
"19181","path:mmu05010","Psmc2","ENSMUSG00000028932","03050","proteasome (prosome, macropain) 26S subunit, ATPase 2"
"19182","path:mmu05010","Psmc3","ENSMUSG00000002102","03050","proteasome (prosome, macropain) 26S subunit, ATPase 3"
"19184","path:mmu05010","Psmc5","ENSMUSG00000020708","03050","protease (prosome, macropain) 26S subunit, ATPase 5"
"19185","path:mmu05010","Psmd4","ENSMUSG00000005625","03050","proteasome (prosome, macropain) 26S subunit, non-ATPase, 4"
"19225","path:mmu05010","Ptgs2","ENSMUSG00000032487","00590","prostaglandin-endoperoxide synthase 2"
"19697","path:mmu05010","Rela","ENSMUSG00000024927","04010","v-rel reticuloendotheliosis viral oncogene homolog A (avian)"
"20168","path:mmu05010","Rtn3","ENSMUSG00000024758",NA,"reticulon 3"
"20192","path:mmu05010","Ryr3","ENSMUSG00000057378","04020","ryanodine receptor 3"
"20422","path:mmu05010","Sem1","ENSMUSG00000042541","03050","SEM1, 26S proteasome complex subunit"
"20463","path:mmu05010","Cox7a2l","ENSMUSG00000024248","00190","cytochrome c oxidase subunit 7A2 like"
"20617","path:mmu05010","Snca","ENSMUSG00000025889","05010","synuclein, alpha"
"208117","path:mmu05010","Aph1b","ENSMUSG00000032375","04330","aph1 homolog B, gamma secretase subunit"
"20890","path:mmu05010","Wnt8a","ENSMUSG00000012282","04310","wingless-type MMTV integration site family, member 8A"
"212398","path:mmu05010","Frat2","ENSMUSG00000047604","04310","frequently rearranged in advanced T cell lymphomas 2"
"213053","path:mmu05010","Slc39a14","ENSMUSG00000022094",NA,"solute carrier family 39 (zinc transporter), member 14"
"213788","path:mmu05010","Chrm5","ENSMUSG00000074939","04020","cholinergic receptor, muscarinic 5"
"214922","path:mmu05010","Slc39a2","ENSMUSG00000072572",NA,"solute carrier family 39 (zinc transporter), member 2"
"215999","path:mmu05010","Mcu","ENSMUSG00000009647",NA,"mitochondrial calcium uniporter"
"216795","path:mmu05010","Wnt9a","ENSMUSG00000000126","04310","wingless-type MMTV integration site family, member 9A"
"21762","path:mmu05010","Psmd2","ENSMUSG00000006998","03050","proteasome (prosome, macropain) 26S subunit, non-ATPase, 2"
"21926","path:mmu05010","Tnf","ENSMUSG00000024401","04010","tumor necrosis factor"
"21937","path:mmu05010","Tnfrsf1a","ENSMUSG00000030341","04010","tumor necrosis factor receptor superfamily, member 1a"
"22030","path:mmu05010","Traf2","ENSMUSG00000026942","04010","TNF receptor-associated factor 2"
"22123","path:mmu05010","Psmd3","ENSMUSG00000017221","03050","proteasome (prosome, macropain) 26S subunit, non-ATPase, 3"
"22142","path:mmu05010","Tuba1a","ENSMUSG00000072235","04145","tubulin, alpha 1A"
"22143","path:mmu05010","Tuba1b","ENSMUSG00000023004","04145","tubulin, alpha 1B"
"22144","path:mmu05010","Tuba3a","ENSMUSG00000067702","04145","tubulin, alpha 3A"
"22145","path:mmu05010","Tuba4a","ENSMUSG00000026202","04145","tubulin, alpha 4A"
"22146","path:mmu05010","Tuba1c","ENSMUSG00000043091","04145","tubulin, alpha 1C"
"22147","path:mmu05010","Tuba3b","ENSMUSG00000067338","04145","tubulin, alpha 3B"
"22151","path:mmu05010","Tubb2a","ENSMUSG00000058672","04145","tubulin, beta 2A class IIA"
"22152","path:mmu05010","Tubb3","ENSMUSG00000062380","04145","tubulin, beta 3 class III"
"22153","path:mmu05010","Tubb4a","ENSMUSG00000062591","04145","tubulin, beta 4A class IVA"
"22154","path:mmu05010","Tubb5","ENSMUSG00000001525","04145","tubulin, beta 5 class I"
"22241","path:mmu05010","Ulk1","ENSMUSG00000029512","04140","unc-51 like kinase 1"
"22272","path:mmu05010","Uqcrq","ENSMUSG00000044894","00190","ubiquinol-cytochrome c reductase, complex III subunit VII"
"22273","path:mmu05010","Uqcrc1","ENSMUSG00000025651","00190","ubiquinol-cytochrome c reductase core protein 1"
"22333","path:mmu05010","Vdac1","ENSMUSG00000020402","04020","voltage-dependent anion channel 1"
"22334","path:mmu05010","Vdac2","ENSMUSG00000021771","04020","voltage-dependent anion channel 2"
"22335","path:mmu05010","Vdac3","ENSMUSG00000008892","04020","voltage-dependent anion channel 3"
"22408","path:mmu05010","Wnt1","ENSMUSG00000022997","04310","wingless-type MMTV integration site family, member 1"
"22409","path:mmu05010","Wnt10a","ENSMUSG00000026167","04310","wingless-type MMTV integration site family, member 10A"
"22410","path:mmu05010","Wnt10b","ENSMUSG00000022996","04310","wingless-type MMTV integration site family, member 10B"
"22411","path:mmu05010","Wnt11","ENSMUSG00000015957","04310","wingless-type MMTV integration site family, member 11"
"22412","path:mmu05010","Wnt9b","ENSMUSG00000018486","04310","wingless-type MMTV integration site family, member 9B"
"22413","path:mmu05010","Wnt2","ENSMUSG00000010797","04310","wingless-type MMTV integration site family, member 2"
"22414","path:mmu05010","Wnt2b","ENSMUSG00000027840","04310","wingless-type MMTV integration site family, member 2B"
"22415","path:mmu05010","Wnt3","ENSMUSG00000000125","04310","wingless-type MMTV integration site family, member 3"
"22416","path:mmu05010","Wnt3a","ENSMUSG00000009900","04310","wingless-type MMTV integration site family, member 3A"
"22417","path:mmu05010","Wnt4","ENSMUSG00000036856","04310","wingless-type MMTV integration site family, member 4"
"22418","path:mmu05010","Wnt5a","ENSMUSG00000021994","04310","wingless-type MMTV integration site family, member 5A"
"22419","path:mmu05010","Wnt5b","ENSMUSG00000030170","04310","wingless-type MMTV integration site family, member 5B"
"22420","path:mmu05010","Wnt6","ENSMUSG00000033227","04310","wingless-type MMTV integration site family, member 6"
"22421","path:mmu05010","Wnt7a","ENSMUSG00000030093","04310","wingless-type MMTV integration site family, member 7A"
"22422","path:mmu05010","Wnt7b","ENSMUSG00000022382","04310","wingless-type MMTV integration site family, member 7B"
"22423","path:mmu05010","Wnt8b","ENSMUSG00000036961","04310","wingless-type MMTV integration site family, member 8B"
"22433","path:mmu05010","Xbp1","ENSMUSG00000020484","04141","X-box binding protein 1"
"225326","path:mmu05010","Pik3c3","ENSMUSG00000033628","00562","phosphatidylinositol 3-kinase catalytic subunit type 3"
"225887","path:mmu05010","Ndufs8","ENSMUSG00000059734","00190","NADH:ubiquinone oxidoreductase core subunit S8"
"226548","path:mmu05010","Aph1a","ENSMUSG00000015750","04330","aph1 homolog A, gamma secretase subunit"
"226641","path:mmu05010","Atf6","ENSMUSG00000026663","04141","activating transcription factor 6"
"226646","path:mmu05010","Ndufs2","ENSMUSG00000013593","00190","NADH:ubiquinone oxidoreductase core subunit S2"
"227059","path:mmu05010","Slc39a10","ENSMUSG00000025986",NA,"solute carrier family 39 (zinc transporter), member 10"
"227197","path:mmu05010","Ndufs1","ENSMUSG00000025968","00190","NADH:ubiquinone oxidoreductase core subunit S1"
"227613","path:mmu05010","Tubb4b","ENSMUSG00000036752","04145","tubulin, beta 4B class IVB"
"228033","path:mmu05010","Atp5g3","ENSMUSG00000018770","00190","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C3 (subunit 9)"
"228361","path:mmu05010","Ambra1","ENSMUSG00000040506",NA,"autophagy/beclin 1 regulator 1"
"230075","path:mmu05010","Ndufb6","ENSMUSG00000071014","00190","NADH:ubiquinone oxidoreductase subunit B6"
"232943","path:mmu05010","Klc3","ENSMUSG00000040714",NA,"kinesin light chain 3"
"234130","path:mmu05010","Dkk4","ENSMUSG00000031535","04310","dickkopf WNT signaling pathway inhibitor 4"
"234664","path:mmu05010","Nae1","ENSMUSG00000031878","05010","NEDD8 activating enzyme E1 subunit 1"
"237038","path:mmu05010","Nox1","ENSMUSG00000031257","04145","NADPH oxidase 1"
"23797","path:mmu05010","Akt3","ENSMUSG00000019699","04010","thymoma viral proto-oncogene 3"
"23805","path:mmu05010","Apc2","ENSMUSG00000020135","04310","APC regulator of WNT signaling pathway 2"
"23821","path:mmu05010","Bace1","ENSMUSG00000032086","05010","beta-site APP cleaving enzyme 1"
"238463","path:mmu05010","Tubal3","ENSMUSG00000021216","04145","tubulin, alpha-like 3"
"23996","path:mmu05010","Psmc4","ENSMUSG00000030603","03050","proteasome (prosome, macropain) 26S subunit, ATPase, 4"
"23997","path:mmu05010","Psmd13","ENSMUSG00000025487","03050","proteasome (prosome, macropain) 26S subunit, non-ATPase, 13"
"26395","path:mmu05010","Map2k1","ENSMUSG00000004936","04010","mitogen-activated protein kinase kinase 1"
"26396","path:mmu05010","Map2k2","ENSMUSG00000035027","04010","mitogen-activated protein kinase kinase 2"
"26400","path:mmu05010","Map2k7","ENSMUSG00000002948","04010","mitogen-activated protein kinase kinase 7"
"26408","path:mmu05010","Map3k5","ENSMUSG00000071369","04010","mitogen-activated protein kinase kinase kinase 5"
"26413","path:mmu05010","Mapk1","ENSMUSG00000063358","04010","mitogen-activated protein kinase 1"
"26414","path:mmu05010","Mapk10","ENSMUSG00000046709","04010","mitogen-activated protein kinase 10"
"26417","path:mmu05010","Mapk3","ENSMUSG00000063065","04010","mitogen-activated protein kinase 3"
"26419","path:mmu05010","Mapk8","ENSMUSG00000021936","04010","mitogen-activated protein kinase 8"
"26420","path:mmu05010","Mapk9","ENSMUSG00000020366","04010","mitogen-activated protein kinase 9"
"26440","path:mmu05010","Psma1","ENSMUSG00000030751","03050","proteasome subunit alpha 1"
"26441","path:mmu05010","Psma4","ENSMUSG00000032301","03050","proteasome subunit alpha 4"
"26442","path:mmu05010","Psma5","ENSMUSG00000068749","03050","proteasome subunit alpha 5"
"26443","path:mmu05010","Psma6","ENSMUSG00000021024","03050","proteasome subunit alpha 6"
"26444","path:mmu05010","Psma7","ENSMUSG00000027566","03050","proteasome subunit alpha 7"
"26445","path:mmu05010","Psmb2","ENSMUSG00000028837","03050","proteasome (prosome, macropain) subunit, beta type 2"
"26446","path:mmu05010","Psmb3","ENSMUSG00000069744","03050","proteasome (prosome, macropain) subunit, beta type 3"
"27373","path:mmu05010","Csnk1e","ENSMUSG00000022433","04310","casein kinase 1, epsilon"
"27412","path:mmu05010","Peg12","ENSMUSG00000070526",NA,"paternally expressed 12"
"277468","path:mmu05010","Slc39a12","ENSMUSG00000036949",NA,"solute carrier family 39 (zinc transporter), member 12"
"28080","path:mmu05010","Atp5o","ENSMUSG00000022956","00190","ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit"
"29869","path:mmu05010","Ulk2","ENSMUSG00000004798","04140","unc-51 like kinase 2"
"30791","path:mmu05010","Slc39a1","ENSMUSG00000052310",NA,"solute carrier family 39 (zinc transporter), member 1"
"328133","path:mmu05010","Slc39a9","ENSMUSG00000048833",NA,"solute carrier family 39 (zinc transporter), member 9"
"329015","path:mmu05010","Atg2a","ENSMUSG00000024773",NA,"autophagy related 2A"
"333182","path:mmu05010","Cox6b2","ENSMUSG00000051811","00190","cytochrome c oxidase subunit 6B2"
"384783","path:mmu05010","Irs2","ENSMUSG00000038894","04722","insulin receptor substrate 2"
"407785","path:mmu05010","Ndufs6","ENSMUSG00000021606","00190","NADH:ubiquinone oxidoreductase core subunit S6"
"407790","path:mmu05010","Ndufa4l2","ENSMUSG00000040280","00190","Ndufa4, mitochondrial complex associated like 2"
"494124","path:mmu05010","Calm5","ENSMUSG00000099269","04020","calmodulin 5"
"50490","path:mmu05010","Nox4","ENSMUSG00000030562",NA,"NADPH oxidase 4"
"51897","path:mmu05010","Atg13","ENSMUSG00000027244",NA,"autophagy related 13"
"52639","path:mmu05010","Wipi1","ENSMUSG00000041895",NA,"WD repeat domain, phosphoinositide interacting 1"
"53313","path:mmu05010","Atp2a3","ENSMUSG00000020788","04020","ATPase, Ca++ transporting, ubiquitous"
"53857","path:mmu05010","Tuba8","ENSMUSG00000030137","04145","tubulin, alpha 8"
"54405","path:mmu05010","Ndufa1","ENSMUSG00000016427","00190","NADH:ubiquinone oxidoreductase subunit A1"
"545486","path:mmu05010","Tubb1","ENSMUSG00000016255","04145","tubulin, beta 1 class VI"
"54652","path:mmu05010","Cacna1f","ENSMUSG00000031142","04010","calcium channel, voltage-dependent, alpha 1F subunit"
"56175","path:mmu05010","Bace2","ENSMUSG00000040605","05010","beta-site APP-cleaving enzyme 2"
"56208","path:mmu05010","Becn1","ENSMUSG00000035086","04140","beclin 1, autophagy related"
"56436","path:mmu05010","Adrm1","ENSMUSG00000039041",NA,"adhesion regulating molecule 1 26S proteasome ubiquitin receptor"
"56637","path:mmu05010","Gsk3b","ENSMUSG00000022812","04012","glycogen synthase kinase 3 beta"
"56717","path:mmu05010","Mtor","ENSMUSG00000028991","04012","mechanistic target of rapamycin kinase"
